# w_1 w_2 DS VF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
1.040339974797543476e+00 1.220362936215161120e+00 0.000000000000000000e+00 1.811358240975753597e+00 2.527292891639555950e-01 3.517268337788413413e-01 1.005243992021633170e+00 1.185931327907545851e+00 1.019236339353409981e+01 1.195272822789094214e+01 1.060245503442901338e+01 1.249191859557373263e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.716415752688203011e-01 5.920552786962316461e-01 1.000000000000000000e+00 2.028876600854543355e+00 2.946388954735323917e-02 3.095425213734862013e-02 3.431010356682441809e-01 3.516764779030072674e-01 3.441997319703835156e+00 5.709981124133427954e+00 3.955758043077308272e+00 6.493770487048595719e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.061699358712249408e+00 1.256720936055489402e+00 0.000000000000000000e+00 1.800110131512416611e+00 2.795540746480955074e-01 3.682718610955488803e-01 1.057257487896310133e+00 1.213508165004260508e+00 1.035106569726777437e+01 1.223979035203501020e+01 1.093564057031424142e+01 1.288608685247814378e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.116133422695339439e+00 1.292469489101508495e+00 1.000000000000000000e+00 1.739609278078184218e+00 3.654234812505184338e-01 3.693810316247536085e-01 1.208805381775120091e+00 1.215334522521602789e+00 1.081345418018750593e+01 1.286259591932379998e+01 1.136323079239675415e+01 1.325531161277890213e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.265991963266869025e-01 3.325572791826653107e-01 0.000000000000000000e+00 1.092314554958288442e+00 1.296962303055205004e-02 0.000000000000000000e+00 2.275686932561866160e-01 0.000000000000000000e+00 2.117750740479979576e+00 2.702898997228968980e+00 2.552002066715285178e+00 3.842244883776163356e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.094362295713531275e-01 8.922715329107134830e-01 1.000000000000000000e+00 1.943447154467921489e+00 8.373515194390732108e-02 2.004784214451483526e-01 5.785409572265719502e-01 8.952967036251906485e-01 5.735863565902068473e+00 8.949982006318231598e+00 6.741942037474078830e+00 9.312180838506991520e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.506376777445196713e-01 3.843026565338980016e-01 0.000000000000000000e+00 1.254713557494796738e+00 1.765264159127516788e-02 5.532163888540619984e-16 2.655272546947444190e-01 5.532164064805942914e-12 2.304186999181106810e+00 3.306227364727392537e+00 2.760716537331580067e+00 4.455675320911340442e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.540652346064483647e-01 1.000517549261898065e+00 1.000000000000000000e+00 1.895002565032834596e+00 2.162188629103327930e-01 2.480874480372487201e-01 9.297868233697368368e-01 9.959675723237080280e-01 7.003111254861801527e+00 9.942040493414536328e+00 7.994537554999321394e+00 1.035252590401613659e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.247503338542198525e+00 1.452080809019586471e+00 0.000000000000000000e+00 1.701639935161157968e+00 3.901784343481384254e-01 4.645998756390288809e-01 1.249085306655146610e+00 1.363031287257741253e+00 1.218914026740936407e+01 1.378517969909274754e+01 1.295848945798695517e+01 1.490388737892773463e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.136639464107436659e+00 1.315588570300139981e+00 1.000000000000000000e+00 1.725757833112465889e+00 3.724017851522052891e-01 3.350111808564605331e-01 1.220294645973045489e+00 1.157403420844761222e+00 1.102490401372977225e+01 1.311324797376682305e+01 1.246225564690463550e+01 1.358018740544132541e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.271948696483759189e+00 1.500426129398173769e+00 0.000000000000000000e+00 1.685395943530415108e+00 3.389953298800244541e-01 4.674525583308769550e-01 1.164266327887356844e+00 1.367210142314937427e+00 1.252180427312633171e+01 1.439466273780766237e+01 1.254764863789885965e+01 1.546960882534375337e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.860610484045032154e-01 9.443919858992975147e-01 1.000000000000000000e+00 1.920769116489890793e+00 1.273641406492611872e-01 2.016755277093736920e-01 7.135622911944639046e-01 8.979660204731815254e-01 6.471260578870049684e+00 9.487148980546656674e+00 7.391625567181492329e+00 9.854297233764444996e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.021123520120882144e-01 2.441662881230640403e-01 0.000000000000000000e+00 7.932583268863568904e-01 3.369770528623502082e-04 0.000000000000000000e+00 3.651441444786744650e-02 0.000000000000000000e+00 2.146712983927423934e+00 1.659729504701908942e+00 1.581934343371842910e+00 2.771367001521497730e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.660061723621777396e-01 9.232134369905865556e-01 1.000000000000000000e+00 1.930266898523483432e+00 1.401292361345079507e-01 2.106178947556499037e-01 7.484768227198120849e-01 9.176625273007046335e-01 6.211195355683102548e+00 9.007887163704268119e+00 7.039216643784161676e+00 9.595534359322972051e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.158053331030146960e-01 1.902451442220740307e-01 0.000000000000000000e+00 6.126705952291644497e-01 3.146239891833487297e-05 6.329457383180552986e-18 1.102055251267626892e-02 6.329458092561508958e-14 2.421092238464256141e+00 9.673758481132739284e-01 1.723404218391577647e+00 2.078334673466203597e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.203521543075267763e-01 3.311041331397511778e-01 1.000000000000000000e+00 1.855044078661282514e+00 9.545209477423603067e-03 0.000000000000000000e+00 1.952001889178937299e-01 0.000000000000000000e+00 2.077645978464891741e+00 2.700855204560966616e+00 2.543092682779807490e+00 3.832757005497522851e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.402280422477826027e+00 1.568192351888438418e+00 0.000000000000000000e+00 1.600410560204717392e+00 4.184239574716099863e-01 4.575442669887658798e-01 1.293513983080998075e+00 1.352640395518001526e+00 1.391322258881627683e+01 1.583522431101793337e+01 1.468086934235181396e+01 1.615185892792188227e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.323656929389507075e+00 1.526807152011725233e+00 1.000000000000000000e+00 1.584474861260408263e+00 4.423821710992098533e-01 4.668952108196556816e-01 1.330036358896178772e+00 1.366394998984460818e+00 1.294732795190821228e+01 1.493214836959947611e+01 1.415750148977298828e+01 1.572846033267865984e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.541578391039305607e-01 6.131004745337035322e-01 0.000000000000000000e+00 1.949936305218090027e+00 7.858129660425868445e-04 5.415834715224233931e-02 5.586514921005856366e-02 4.652392400345381485e-01 3.513372163935958081e+00 6.059236251974049914e+00 4.025547087184903283e+00 6.654937555099657231e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.273954897704693057e+00 1.442374254215705198e+00 1.000000000000000000e+00 1.642169958373436378e+00 3.517118005521620017e-01 4.673627343004179702e-01 1.185905918093218991e+00 1.367078675801279397e+00 1.260346540368951018e+01 1.442786369159752269e+01 1.289301057080061064e+01 1.474132006888206092e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.693580938716489515e-01 1.185908559026966014e+00 0.000000000000000000e+00 1.840391685345310391e+00 2.008907715952870376e-01 3.511509968252234937e-01 8.962169683188048186e-01 1.184960688233209103e+00 9.474084321054949243e+00 1.195312895554195265e+01 1.031778055628317148e+01 1.216090331497881039e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.361908574397868277e+00 1.525152631158747107e+00 1.000000000000000000e+00 1.585765004746303886e+00 4.261854691591299149e-01 4.977035252287967948e-01 1.305457660672316278e+00 1.410762134039296845e+00 1.345508112483975083e+01 1.534574602417927203e+01 1.288939263307839411e+01 1.560535472055445183e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.318332776694885133e+00 1.512159402289746879e+00 0.000000000000000000e+00 1.655822424674194826e+00 4.243336923002978267e-01 4.771308802973691088e-01 1.302618072523633153e+00 1.381293617541484497e+00 1.293158490270367089e+01 1.492761387295917075e+01 1.375608531208771623e+01 1.553620409705497352e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.068788590956139650e-01 4.966663667770623292e-01 1.000000000000000000e+00 1.996517504260633791e+00 1.069709100502064421e-02 0.000000000000000000e+00 2.066536263920819572e-01 0.000000000000000000e+00 2.916556199962942575e+00 4.647697707638270614e+00 3.693814793827927989e+00 5.782108947082727823e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.268175778647068208e-01 9.314626343510422624e-01 0.000000000000000000e+00 1.973012064699016355e+00 1.110753532634971424e-01 2.202993727008512315e-01 6.663595900778654935e-01 9.385218269805273295e-01 5.801122075508979847e+00 8.975887562016081844e+00 7.112038130924856816e+00 9.729900930153544181e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.032892794652008117e+00 1.214147281649264443e+00 1.000000000000000000e+00 1.786087310514523852e+00 2.214579771121722718e-01 3.436095010916083714e-01 9.409865127390490969e-01 1.172164982032690261e+00 1.017930369448030703e+01 1.196321525085584092e+01 1.057333777317952794e+01 1.243986215911847282e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.088252217429741098e-01 1.105959331933452416e+00 0.000000000000000000e+00 1.908873351074507507e+00 1.005794227544079267e-01 2.708101030474036053e-01 6.340852648073376230e-01 1.040588432256928986e+00 7.869721460984865580e+00 1.051062039331340436e+01 9.511832941517390339e+00 1.154491391646164011e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.057884377172983115e+00 1.232989539680684477e+00 1.000000000000000000e+00 1.775077911732311220e+00 2.738910192868456162e-01 3.715438436569453162e-01 1.046492004678690080e+00 1.218888656810779514e+00 1.034830034879571237e+01 1.224132628164280945e+01 1.062141577829096661e+01 1.258876465903390418e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.538981417587609979e-01 1.130218081820008935e+00 0.000000000000000000e+00 1.890857228214618768e+00 1.518553776807748390e-01 2.847232802275348473e-01 7.791725365471535714e-01 1.066989374477889108e+00 8.238232173293402738e+00 1.110193266685486257e+01 9.825387809021293606e+00 1.175621263199854916e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.413815303313628036e+00 1.563609297488468552e+00 1.000000000000000000e+00 1.559320342622122491e+00 3.542116269117594474e-01 4.997491397705484673e-01 1.190113909759037414e+00 1.413659446606468251e+00 1.417866292294907815e+01 1.585434923732606016e+01 1.442332715853448377e+01 1.601075113444125719e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.010280943916144647e-01 1.164840549982552931e+00 0.000000000000000000e+00 1.870656424453293498e+00 1.946013866333138886e-01 3.295350252662592183e-01 8.820729663342776750e-01 1.147902844371670339e+00 8.664936008992112804e+00 1.148018554331549268e+01 1.016099320928656624e+01 1.203363136104723452e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.278511526425329725e-01 9.794027152006221648e-01 1.000000000000000000e+00 1.904587338166493060e+00 2.431619204441178295e-01 2.116938391989164614e-01 9.860298809027234768e-01 9.200039975243009538e-01 6.642269102583367335e+00 9.644573520825812096e+00 7.873699689199969320e+00 1.020940289742143214e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.650158819982364689e-01 9.635357397477443131e-01 0.000000000000000000e+00 1.960326668645883341e+00 7.953389712908615072e-02 2.315333948200121450e-01 5.638351314321560226e-01 9.621588980573592131e-01 6.347970962620001600e+00 9.470073281945436960e+00 7.539284753776493098e+00 1.005149813511934020e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.761095111057198070e-01 7.483514012269164573e-01 1.000000000000000000e+00 1.999947305271715381e+00 5.688639722573848867e-02 1.300332033148959843e-01 4.768177695847595210e-01 7.210023762635539013e-01 4.382194420909470089e+00 7.284721286758611747e+00 5.131677842176235238e+00 7.892015554063348759e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.536591913863068815e+00 1.093805652992148714e+00 0.000000000000000000e+00 9.239642266151364414e-01 8.603380349716142073e-01 2.555024495310397326e-01 1.854888199829108686e+00 1.010745763047760759e+00 1.562723751654716331e+01 9.197024567276054441e+00 8.003012943929103784e+00 1.041536437864994724e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.787621198361079466e+00 1.623802594815827449e+00 1.000000000000000000e+00 1.453352147727981603e+00 1.000000000000000000e+00 4.862562127457582539e-01 1.999800009999999961e+00 1.394441885321261898e+00 1.786798358671204667e+01 1.533042745253658445e+01 1.473425972409363460e+01 1.626534534267285181e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.559816521702722225e+00 1.439738746802424085e+00 0.000000000000000000e+00 1.162518896113234224e+00 9.999999999991620037e-01 4.924228095474174061e-01 1.999800009999161743e+00 1.403265910519221782e+00 1.527606936183877195e+01 1.334602473661563060e+01 1.266837909032921949e+01 1.427113815431039257e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.573438450532314015e+00 1.494936340556855203e+00 1.000000000000000000e+00 1.575015482972489611e+00 9.999999999991550093e-01 4.631333488889033956e-01 1.999800009999154859e+00 1.360878561481581928e+00 1.536968014754934053e+01 1.401707531295025433e+01 1.303071566592974406e+01 1.498928578513070420e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.432648344685317321e+00 1.607730271856481208e+00 0.000000000000000000e+00 1.582126188058827099e+00 2.221523813895642518e-01 5.547676896871643892e-01 9.424609069774954051e-01 1.489454765821219162e+00 1.462796681212511096e+01 1.658009800531101163e+01 1.482025057074238816e+01 1.645188929078597440e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.693264411093890587e-01 6.241612107044752777e-01 1.000000000000000000e+00 2.033021949510025905e+00 5.644660734702064940e-03 6.609074899771541500e-02 1.500620475829653189e-01 5.139624607199269057e-01 3.582954335019663983e+00 6.165699158633264787e+00 4.044185881848626707e+00 6.717992342576114773e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.356890357998377317e+00 1.555585970541968788e+00 0.000000000000000000e+00 1.630112718318675880e+00 4.319329880105117758e-01 4.967876054087907445e-01 1.314232193808648974e+00 1.409463244070288779e+00 1.334033541166053460e+01 1.549663608927390079e+01 1.441346578922773070e+01 1.599418441892099629e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.020592887603286814e-01 7.820372521601156590e-01 1.000000000000000000e+00 1.987515303939780376e+00 2.359098308003018327e-02 1.559764414574028035e-01 3.069872224552689377e-01 7.896772075051379236e-01 4.848481345440887935e+00 7.766897869817308120e+00 5.235218668267904718e+00 8.200741964828580421e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.293176992007542048e-01 2.859056187905535396e-01 0.000000000000000000e+00 9.229977524427300795e-01 9.899368456077839093e-03 0.000000000000000000e+00 1.987918510965480667e-01 0.000000000000000000e+00 2.248500268247064060e+00 2.122649482596755011e+00 1.989591957814288881e+00 3.255323430450049127e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.245090834083541598e+00 1.422686390267682954e+00 1.000000000000000000e+00 1.655367715717669608e+00 3.946913980720542225e-01 4.751828574948182005e-01 1.256289715780045224e+00 1.378470185267842041e+00 1.219180464425294730e+01 1.378622938048621371e+01 1.262751537417383574e+01 1.452265351404301086e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.115272590230918182e+00 1.354608544146076676e+00 0.000000000000000000e+00 1.770819568820662271e+00 2.659619202457996767e-01 4.708864236726354457e-01 1.031229944404255194e+00 1.372223441650432862e+00 1.091369557279761437e+01 1.318600610292863884e+01 1.254587269648112624e+01 1.385892438022627360e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.810289639585851762e-01 4.581606393284526346e-01 1.000000000000000000e+00 1.977939816123755135e+00 2.598605660070678596e-03 0.000000000000000000e+00 1.017539057676588587e-01 0.000000000000000000e+00 2.763467932899573487e+00 4.220041323721166471e+00 3.308109922397904246e+00 5.336689986124985019e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.020232425075789484e-01 1.058096855682657544e+00 0.000000000000000000e+00 1.912066931503704215e+00 9.674398186644228570e-02 2.597625972904958336e-01 6.218746682749677346e-01 1.019138373828945454e+00 7.864739711480164708e+00 1.051208034350175780e+01 8.487647435950876229e+00 1.097991355496266053e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.415405350049114164e+00 1.602293196830531397e+00 1.000000000000000000e+00 1.532179187055773051e+00 4.112953939243805257e-01 5.464734327807402314e-01 1.282446467028688364e+00 1.478276842661694124e+00 1.404221913886472883e+01 1.625593364417997577e+01 1.480300871807237506e+01 1.642029437124553226e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.746190010639901757e-01 1.039902923110257227e+00 0.000000000000000000e+00 1.920924856934783653e+00 1.172488629635971696e-01 2.510052356796876327e-01 6.846325531821904065e-01 1.001813673327716980e+00 7.477725060995759065e+00 1.052883687099637910e+01 8.294510656379676661e+00 1.080980051148087107e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.748818868198955045e-01 4.263360979068101519e-01 1.000000000000000000e+00 1.950599193409577436e+00 1.655776840362176150e-02 0.000000000000000000e+00 2.571542820617140346e-01 0.000000000000000000e+00 2.558163135866367011e+00 3.800326736980120579e+00 3.134615893459845370e+00 4.947420825477348849e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.009138583060456118e-01 4.888626551361697770e-01 0.000000000000000000e+00 1.569548629298599174e+00 7.712480069852532469e-03 7.207945074420180586e-18 1.754423066779225715e-01 7.207945074420180300e-14 2.887511422604193356e+00 4.564949697844431498e+00 3.627700247908087317e+00 5.692847274888231723e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.614903267088351302e-01 6.088185421827110311e-01 1.000000000000000000e+00 2.032881573276460685e+00 6.494562856929279003e-03 4.748111046338439334e-02 1.609781492351698151e-01 4.356036821072026832e-01 3.494183165012514358e+00 5.982933138703453224e+00 4.017374676075163187e+00 6.624157787846810308e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.958040787738545285e-01 1.020218229979048319e+00 0.000000000000000000e+00 1.949586444798273810e+00 1.317079208636327825e-01 2.439441160797113373e-01 7.256317460399186459e-01 9.876140035830784925e-01 6.474323725216466485e+00 9.491706035185190515e+00 8.200770505938255184e+00 1.068898442801505233e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.760366434842664196e-01 8.721992652607134522e-01 1.000000000000000000e+00 1.951664127787545500e+00 8.610922844163457213e-02 1.680046000442075582e-01 5.866875137846053745e-01 8.195673086062851276e-01 5.337195159819486001e+00 8.464417926024173866e+00 6.667482013205537683e+00 9.191809579134808672e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.804402327119635496e-01 1.950864013570737243e-01 0.000000000000000000e+00 6.188611769073963931e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.984549654627320248e+00 1.077079694171856339e+00 1.700619473542242188e+00 2.187968607480319960e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.234864448184853747e-01 5.323800884059164407e-01 1.000000000000000000e+00 2.017156550167843232e+00 1.597609457195062199e-02 1.690342087382938293e-04 2.525939163202485238e-01 2.580340590817457522e-02 3.023503863753496113e+00 5.059622782291909537e+00 3.744436869520068267e+00 6.176793925150483311e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.844590422322559653e-01 6.640879527325491694e-01 0.000000000000000000e+00 2.019164799650245978e+00 6.330291553496946968e-06 1.105256479324821656e-01 4.835988088926121073e-03 6.647082571480615876e-01 3.878020329009575384e+00 6.656225538833155930e+00 4.201852233253697833e+00 7.028563787003468732e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.552938712024123147e-01 3.944984807129830462e-01 1.000000000000000000e+00 1.925587901094346632e+00 1.100381091052476425e-02 6.161915151858963237e-06 2.095987337057463873e-01 4.769075368014720484e-03 2.410371351587308641e+00 3.441577670418842771e+00 2.687762725131144226e+00 4.571357215167035193e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.886481369544886655e-01 7.588319942824934827e-01 0.000000000000000000e+00 2.010841179636602583e+00 1.284772249677386229e-02 1.516709628908564644e-01 2.264960627170376772e-01 7.786991566759217109e-01 4.802506094632203570e+00 7.667640226686777360e+00 5.180653862604531312e+00 7.941500675343390547e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.480945916330242973e+00 1.661882082071241884e+00 1.000000000000000000e+00 1.489681920189515507e+00 2.985958507235693671e-01 6.431356033200249511e-01 1.092678519326877318e+00 1.603714735817195702e+00 1.498956715199617840e+01 1.681896480007469563e+01 1.381551103581593587e+01 1.693475143563468777e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.191559433723282213e-01 5.695547206223245951e-01 0.000000000000000000e+00 1.854095065106226237e+00 1.347362770349270437e-03 1.754604110803840641e-02 7.321322408404161430e-02 2.647231194062950044e-01 3.117053042309004596e+00 5.562282836998180713e+00 3.867237065586381028e+00 6.382025064866104991e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.292234677524789932e-01 1.149314981820478865e+00 1.000000000000000000e+00 1.821071702108725043e+00 1.349881533889549790e-01 2.909553876926522231e-01 7.346147069544686214e-01 1.078605631620096705e+00 9.202783975539421846e+00 1.169723991418132236e+01 1.003790104307093323e+01 1.187739842129954937e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.233036851410432178e-01 1.167590217463215119e+00 0.000000000000000000e+00 1.861035055108991809e+00 1.939450200685985115e-01 3.299349055598322367e-01 8.805838156165062269e-01 1.148599356921004899e+00 8.941216522661424193e+00 1.173978863805241701e+01 1.016158838224809990e+01 1.203628998123721416e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.865905557513843682e-01 1.051717080384999337e+00 1.000000000000000000e+00 1.870180650088150820e+00 7.676337544935273038e-02 2.587543943116465961e-01 5.539241353713858507e-01 1.017158156009664749e+00 7.756192518166971972e+00 1.052824327565047646e+01 8.393148620861650144e+00 1.092380089292386280e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.213201234451343424e+00 1.421895775319383270e+00 0.000000000000000000e+00 1.721184041724739044e+00 2.447323686539005505e-01 4.777367394500448561e-01 9.892086695230812854e-01 1.382170065432435146e+00 1.209103944322896496e+01 1.374721261122560989e+01 1.261590596075311232e+01 1.455295095982928011e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.336055422265060022e+00 1.510489893226894864e+00 1.000000000000000000e+00 1.595865778419758074e+00 4.401182795160611949e-01 4.671679349005031234e-01 1.326628532628167267e+00 1.366794295160580486e+00 1.312875844590575269e+01 1.517963855291997533e+01 1.283604424915885645e+01 1.550683080645660716e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.509820711693255935e-01 7.554989464779081620e-01 0.000000000000000000e+00 2.016527926096967960e+00 1.957299162991166241e-02 1.540028070925442416e-01 2.796076098135202859e-01 7.846643081854770552e-01 4.277296675268272175e+00 7.224112028659737561e+00 5.178010982183667288e+00 7.945523611921682772e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.098496366186232365e+00 1.306612767362132388e+00 1.000000000000000000e+00 1.730900238215526521e+00 2.967032616317871740e-01 4.137467734311243706e-01 1.089209512776823319e+00 1.286263032400509099e+00 1.070623183068237516e+01 1.297164317099237607e+01 1.150016946556251440e+01 1.337778904743365160e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.234720206938964004e-01 8.978349272696988237e-01 0.000000000000000000e+00 1.974589125682371549e+00 1.117895124322943051e-01 2.017703018717457164e-01 6.684992069666674253e-01 8.981773992013266650e-01 5.803630407503134414e+00 8.977114836155472233e+00 6.805052854231083082e+00 9.359028340794802503e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.293031606757349961e+00 1.465781742098113183e+00 1.000000000000000000e+00 1.626330421707746332e+00 4.212380669162910651e-01 4.563675490035585258e-01 1.297857129793338782e+00 1.350899645008651451e+00 1.268502363177609205e+01 1.442459320629390085e+01 1.318045682082184555e+01 1.502539493905437595e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.115405584831300034e+00 1.328850993141977632e+00 0.000000000000000000e+00 1.771149687210048507e+00 2.747580813204285044e-01 3.933162581368259136e-01 1.048147445127898036e+00 1.254098642767019989e+00 1.093233515866032768e+01 1.318976442356581380e+01 1.248553756403980231e+01 1.366802005449030766e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.315047991870305077e-01 9.030773056325909209e-01 1.000000000000000000e+00 1.938894377877898645e+00 9.089546050871920302e-02 2.001531064142982874e-01 6.027775269847939210e-01 8.945700582695701453e-01 5.969783146476277835e+00 9.073425038688915478e+00 6.915152048768566040e+00 9.417409590125544128e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
