# w_1 w_2 VF 
5.038175167997085424e+00 9.853111919746933012e+00 -7.046502542371527733e-01
8.547012594055246382e+00 7.800123651445582951e+00 -2.928314913773772954e-01
4.137702915098198098e+00 2.559990625233928174e+00 -5.711411955747389690e-01
2.579246661916496652e+00 5.653169536254613270e+00 3.855951368444632266e-02
6.857349168197579559e+00 8.589615119787095132e-01 -9.776610257514473101e-01
8.860725947690749393e+00 3.165145105662194425e+00 -8.299740200591670947e-01
8.938644248673504933e+00 6.027293906937784662e+00 -6.655965516457920117e-01
9.548328200030631763e+00 2.470605544448900126e+00 -9.655587843882972310e-01
9.285818197146129549e+00 3.773424447723542574e+00 -8.754981807725280563e-01
7.809416202333802737e+00 8.129175923476502419e+00 1.804696444948628020e-04
6.439368006647474552e+00 2.961826755306497638e+00 -6.313364072150399187e-01
2.300240023874031703e+00 2.194759761664223152e+00 -4.697696332108192152e-01
6.700324830368428408e+00 9.193013202719992449e+00 6.959248394131622995e-02
2.849855924191138978e+00 3.491770158190140583e-01 -1.002174116904641199e+00
9.245392661394751244e+00 6.399742214652724748e+00 -7.337514408372327601e-01
7.896894362157556024e+00 5.721414448365180760e+00 -4.437655104391535765e-01
3.570209804189649283e+00 8.983084461448598290e-01 -8.988992888705678030e-01
4.973920991795468538e+00 6.635011367849551256e+00 4.095635318021129123e-02
3.813508281997337601e+00 7.532254795938515102e+00 4.109216116429204035e-02
5.676359116642946123e-01 1.967218723076189502e+00 -5.849317709723225178e-01
1.983754064000803341e+00 7.733222342214635781e+00 -1.020000183619620415e-01
8.654421760717166734e+00 4.499610958112585379e+00 -6.858575696466220339e-01
2.928689825176193473e+00 9.161668711419036271e+00 -2.944476324418432434e-01
9.156796466368721354e+00 2.295846276285012699e+00 -8.871762500341813240e-01
9.858708633138530075e+00 2.104489488390853147e+00 -1.001231288553639853e+00
7.580357589163040366e+00 1.332378339198490858e-01 -9.971181695608866136e-01
9.734294693988321256e+00 2.873342315049554410e-02 -9.547534211810029259e-01
6.282896625422614179e+00 9.776228198695337213e+00 -3.087813669627776925e-01
7.969959245766604639e+00 8.095527446034559205e+00 -4.142538493664210675e-02
7.169033375860223600e+00 2.003085768656829302e+00 -8.124534891337483744e-01
3.420789293460217539e+00 8.509143858315830755e+00 3.145731177144650559e-02
1.465086320977160517e+00 4.842330307537562994e+00 -1.899848689075902541e-01
6.995299364926358621e+00 8.546267282879158600e+00 5.052546839734950446e-02
5.834028150834764226e+00 8.818847884565640394e-01 -9.486058876567062814e-01
5.185032973755126839e+00 7.950200551296950913e+00 4.735310830044392461e-02
8.443073655993766025e+00 5.891950415711560751e+00 -5.359441026529975227e-01
8.653290212645481816e+00 7.849715926461136029e+00 -3.244060428721363687e-01
3.039536180512396046e-01 7.212202823141858232e+00 -9.777772602387071466e-01
8.355251993427325274e+00 3.154109786346949384e+00 -7.438274951770439403e-01
6.711847649807574534e+00 7.661801877577064879e+00 4.656816584711065410e-02
1.031852826343410134e+00 6.531604934711099375e+00 -5.258858311702763189e-01
3.332927085717182436e+00 9.637699451626659197e+00 -6.639765972184807907e-01
7.882358690485598451e+00 4.338105419151073172e-01 -9.821884059230985287e-01
6.710322233196249542e+00 8.261377313111090359e+00 5.049218668742794236e-02
6.073621448858118610e-02 4.103296776105080923e+00 -1.024987981758324729e+00
3.578490830635574937e+00 4.264800445406605967e+00 -3.870612733630096614e-03
5.957774821690518863e+00 9.252885687005280246e+00 6.238547890861201317e-02
8.992589383157648442e+00 5.435399827207919587e-01 -1.002351421149076494e+00
3.790073298435049143e+00 4.900797868694115600e+00 4.051467431504640615e-02
9.748381637460709070e-01 6.531366262628222508e+00 -5.498718671576625638e-01
1.271309609309380639e-01 9.124963114496493333e+00 -1.003585291068329832e+00
4.360524167920927674e+00 2.989788930158673086e+00 -4.979533062528154197e-01
8.681095518289248858e+00 8.100068048560881806e+00 -2.826380305450911234e-01
9.134352576401841617e+00 4.663525696389699604e+00 -7.669477468943645126e-01
9.268273819879807363e+00 5.561493245814105535e+00 -7.965440725849599612e-01
5.729533401780214641e-01 8.071181154377782718e+00 -9.475897085623570248e-01
7.228680539118962578e+00 6.175352827853612503e+00 -2.812883281918896472e-01
3.982417683142527309e+00 6.653057200168817076e-01 -9.156368594891318713e-01
6.000035347091218441e+00 7.950456286118783744e+00 4.622507192244462715e-02
7.836098126821243737e-01 6.173362622752196494e+00 -6.752733773631582892e-01
7.639272470733351028e+00 8.977285181667811642e+00 5.847591948289740382e-02
9.797210737667476632e-01 2.372749823572400107e-01 -9.339204295726486471e-01
1.436644965508866667e+00 8.419407702670250515e+00 -6.401771320373894625e-01
4.783726601437614967e+00 6.593910563968187200e-01 -9.349844841156382813e-01
4.950771647651299179e-01 2.561827021959198092e+00 -6.803421045965611924e-01
2.052178221788493406e+00 4.468135298566759950e+00 2.487879554153149542e-02
9.250350700253247016e-01 7.497139087422326931e+00 -6.833039473970643485e-01
8.135597811065675700e+00 3.225013488919312166e-02 -9.946713333666339363e-01
4.138950315730141050e+00 1.423411437429514592e+00 -7.881412687431026409e-01
2.059087000693721414e+00 9.663331625944215020e+00 -9.141965227780127767e-01
1.903288218395968512e+00 9.760190043422841910e+00 -9.901709604062799430e-01
5.125053879850537619e+00 5.410311172740555286e+00 -5.216234898481131310e-02
2.666194234129181773e+00 4.779056119689289339e+00 4.117332036552268093e-02
5.014969013626197736e+00 2.683402759157086148e+00 -5.982084164733043607e-01
2.034734200377579683e+00 8.897998413832015174e+00 -4.711219415077434469e-01
1.948652388855051099e+00 8.764912410835059120e+00 -4.488559416865238738e-01
9.593455763270975822e+00 4.871112164111539022e-01 -9.897956902259040790e-01
1.588755959221488601e+00 8.731140509683904538e-02 -9.430452113902618727e-01
9.061534337599752575e-01 2.961806575452701207e+00 -3.965789461632214241e-01
3.256135051560637095e+00 6.670610463051607653e+00 3.916591702696425870e-02
3.547624730793997205e+00 7.948698524589962844e+00 4.285199010399454167e-02
1.744734147872467167e+00 3.619060247218780724e+00 -1.482547405195733248e-02
3.192636758639354699e+00 2.859271569429176374e+00 -3.544170314421242196e-01
7.108180131421717896e+00 8.368702767143570753e+00 5.144854085842265334e-02
9.235107510349211069e+00 8.875546992860771311e+00 -4.114984659750731133e-01
8.814016462988137235e+00 3.461962555163520250e+00 -7.964768781914223217e-01
5.149551899248595355e+00 5.956082767813228429e+00 3.059552178680613466e-02
4.396158932674473441e+00 9.148586505869266361e+00 -6.483223467432353004e-02
2.695984999315346187e+00 6.006377541377322160e+00 3.973479893593889756e-02
2.262837081256164229e+00 8.487201815534879401e+00 -1.193314847802384726e-01
6.430022139980641205e-01 7.177471222644121518e+00 -8.043471055950326409e-01
3.082316426158729250e+00 6.775645812552649971e+00 4.127488529164224929e-02
4.415649253730345336e+00 1.278872914756258750e+00 -8.261390175179086359e-01
3.881808260537784161e+00 7.984355148629838084e+00 4.265248519851239095e-02
5.298912438065195296e+00 3.612310430366048042e+00 -4.579669193213911083e-01
3.057988842253668071e+00 5.403324715211171636e+00 4.046206280037578651e-02
6.586321726782481178e+00 5.269478389355387371e+00 -3.365116084645445316e-01
8.747446709644346896e+00 5.999947473801761078e+00 -6.066560327733786506e-01
6.134834806111137517e+00 8.157324274993282387e+00 4.709312149774991241e-02
7.145889862528481018e+00 3.041729814361456619e+00 -6.571245242305253642e-01
4.107197915234815255e+00 5.375846179179163187e+00 3.909769381410654887e-02
5.059726095383185296e+00 4.076233931272690292e+00 -3.670191329099918853e-01
2.480153194109645742e+00 1.019077688844778118e+00 -8.358590567323567200e-01
5.458498083083741292e+00 1.942577339631294642e+00 -7.647424208046911254e-01
1.707507999667305931e+00 3.109560976863183335e+00 -2.122679678203232001e-02
1.403117745576426545e+00 1.992863637540496669e+00 -3.985874243975939812e-01
7.018275898572117200e+00 8.852379946678679445e+00 5.291871233888911785e-02
9.338766804736952309e+00 7.443462320833938994e-01 -1.000241322626334028e+00
7.215216139385385752e+00 7.329812402356209233e+00 -5.578418931916973023e-02
2.634511537213490850e+00 7.382924878227625776e+00 2.108321874317642397e-02
6.378549745306098195e+00 4.504918054837558472e+00 -4.151587647859988905e-01
6.491567629999472011e+00 8.682870071415058177e+00 4.953231833926330374e-02
8.140507105984587710e+00 2.160213509239479746e-01 -9.940802895877003387e-01
9.929728382337174031e-01 2.840578658855916316e+00 -3.453713886454607973e-01
5.078304342615006739e+00 6.781554819699141312e+00 4.262535620299301442e-02
3.154048142077662487e+00 4.713736407001714923e+00 4.377824768716731541e-02
7.145149645712708164e+00 7.780010935853407084e+00 3.662319927710777634e-02
6.857552563120655975e+00 4.336824244539561946e+00 -4.779301125301760322e-01
3.387101135473423064e+00 7.855837827586977795e+00 4.143105038748995383e-02
7.675482683039225762e+00 4.929280391092533797e+00 -4.960486098366982954e-01
1.345687873351166575e+00 5.000818567343906729e+00 -2.638153678284069770e-01
7.717667020224037167e+00 8.899034963160827871e+00 5.854800173349081205e-02
4.640321386120569436e-01 6.235766164857263760e+00 -8.631047761309691424e-01
5.699102729856101668e+00 8.554408456369120728e+00 5.264024577256498638e-02
8.037737291466770628e+00 9.250194600058035732e+00 6.070339915202532799e-02
1.175632203221476546e+00 7.108637401415238699e+00 -4.806923743714359709e-01
4.192805941719482732e+00 3.418658789370140894e-01 -9.558422025357897756e-01
5.994904448528116880e+00 4.193182692373425446e+00 -4.266170421540780300e-01
6.274884676982527054e+00 5.468330205886410056e+00 -2.608790305961177225e-01
7.010253198147085030e+00 9.029251277235468720e+00 5.785415044208286339e-02
4.374572155719399724e+00 9.598381709613647672e+00 -6.105984165398490315e-01
9.159030969704993197e+00 8.694157105429409782e+00 -4.076892271738656870e-01
9.039891487229064992e+00 5.276117036789643500e+00 -7.035649102120316023e-01
1.331015020021771633e+00 3.704642338169203075e+00 -1.977536190610367228e-01
3.706789149091862967e+00 8.903537500966614004e+00 -9.091447373790195741e-03
6.947017173107413734e-01 2.619929869366828701e+00 -5.402148562150834721e-01
6.112250243559257612e+00 2.788734839293469658e+00 -6.373696656688276896e-01
4.642372549463028797e+00 4.748827556917039949e+00 -1.194975722171425225e-01
2.431251988358519300e-01 9.822169891884172443e+00 -1.005214228383266573e+00
7.164929898970789246e+00 1.240545861364676705e+00 -8.908674705668591098e-01
4.736947387708355883e+00 7.909517071927462339e+00 4.028815435579735649e-02
1.516072596533481809e+00 3.037266398051565730e+00 -6.564171230936644008e-02
6.261107979189496575e+00 8.875246558583995693e+00 5.334424168116425058e-02
5.525247058929535271e+00 5.165783602935492880e+00 -2.178959371073170281e-01
7.569024423984201277e+00 8.213777255832580337e+00 4.204526528942587049e-02
5.989030816765158249e+00 6.062778355969330235e+00 -8.240669985903936734e-02
7.399511663083142565e+00 6.900838312418304810e+00 -1.852974029874259188e-01
2.583304210801303125e+00 3.551388866790666121e+00 -6.606841165470278554e-03
3.327529854044041446e+00 1.812239502320040163e+00 -6.798433452167738089e-01
8.058986964922606688e+00 1.188077266510678687e+00 -9.040226039313938866e-01
4.171923133523976368e+00 3.907825789464438593e+00 -2.557823029403327730e-01
3.918413528766063525e+00 8.694002859858148469e+00 3.202003396722252759e-02
2.809443614560745983e-01 4.795615785161620792e+00 -9.369531885308335362e-01
8.259043734087216038e+00 6.308038990036047622e+00 -4.428775119657318848e-01
3.773758748059878876e+00 2.258666894504218536e+00 -6.039087415926633895e-01
8.585279818178275235e+00 4.540855783637610443e+00 -6.699243776209874435e-01
7.512641540284699104e+00 4.214143625032970242e+00 -5.542790000166951669e-01
2.959373507282229809e+00 4.092091205279096755e+00 3.779376586155125395e-02
8.147159938379205713e+00 7.016124524070566970e+00 -3.207375676301023049e-01
1.549508951265674339e+00 9.304017933324443490e+00 -9.411695139297944213e-01
9.151554675092876678e+00 6.708650524945606541e+00 -6.892210008882817540e-01
4.554865424872128976e+00 7.109555465027636245e+00 3.889795335029155865e-02
5.328252533797559032e+00 4.218065466833642141e+00 -3.697853653913933947e-01
3.359093605665349980e+00 3.917776795863686878e+00 -5.059297009587959693e-02
9.551842465837937723e+00 8.414067930158335429e+00 -7.270389737011079268e-01
8.554437376848056829e+00 9.519693518978247226e+00 9.100366508035606650e-02
2.921424359081495226e+00 3.441362742431673283e+00 -1.021873018854262405e-01
8.778821571403495838e+00 1.041671834176518097e+00 -9.664646989670072630e-01
1.910000064176399670e+00 8.171197460305375415e+00 -2.495579192414867364e-01
8.210122230005872268e+00 2.529045879070713543e+00 -7.598519019106679817e-01
4.030754613061416691e+00 1.737889503217073583e+00 -7.198775900833451757e-01
8.353686145091316462e+00 2.061596555099556860e-01 -9.975427854793120774e-01
6.563915954821617937e+00 6.039681264214898926e-01 -1.000493727719935055e+00
9.347004224111189474e-01 2.126869990861727455e+00 -3.939655869266718291e-01
1.734698673670490576e+00 5.603351786715347060e+00 -1.112548637319630274e-01
2.156882603178392088e+00 4.982561430641760936e+00 2.273352104927717221e-02
6.295591431655429560e+00 1.120371737978906879e+00 -9.425870069595606582e-01
6.035508712152257704e-01 8.748085430452189337e-01 -7.704593707623745846e-01
3.739800078410849160e+00 2.561599273347340056e+00 -5.336555189522251830e-01
4.159431148028389202e+00 8.149246160698437880e-01 -8.908904986361187994e-01
8.564032688565475837e+00 9.178241507954099987e+00 5.488709629604382467e-02
7.830875277153895198e+00 7.029291957366404553e+00 -2.497450704985864078e-01
5.715021638734159026e+00 2.330110018109692871e-01 -1.007835796297474440e+00
5.998474474324738459e+00 7.279956096384457176e+00 4.573882242591764680e-02
6.644069420048575481e+00 5.308668236925654149e+00 -3.377717244145386211e-01
7.479285487437908664e+00 4.975166422372989117e-01 -9.792420196630224893e-01
5.662208178575140138e+00 8.447943486882719455e+00 5.220036353115209415e-02
2.353480495120629179e+00 8.775267037125612291e+00 -2.016856520779874984e-01
4.055932715988103787e+00 1.272019457386588837e+00 -8.167647975817622363e-01
3.503586759296645425e+00 4.783369885289213030e+00 4.267494772136570802e-02
4.652497009651762383e+00 7.917314913917817165e+00 3.931242777780052933e-02
7.645526615317227659e+00 9.177743162821219158e+00 6.072170195564505213e-02
8.987713834340850028e+00 4.822771903127234694e+00 -7.230258069786881236e-01
2.973765016570147246e+00 6.727035156274406624e+00 4.187902504314955365e-02
9.217452716532660517e+00 4.814158013205119602e+00 -7.735655486484929177e-01
7.180886667809675217e+00 9.617461425485829274e-01 -9.402338224629022134e-01
9.484530448589131524e+00 2.634083003292412961e+00 -9.610135047171741718e-01
6.865674675776956448e+00 1.395833639547670924e+00 -8.993953501605924661e-01
1.447509187525911845e+00 8.306876458428098076e+00 -6.047632997785297171e-01
8.253917524293912678e+00 4.175476073190230508e+00 -6.436428320744245202e-01
4.194483863354978581e-01 3.804273429665055301e-02 -1.001084643586797496e+00
5.844238104536865208e-01 7.489260520806451105e+00 -8.569859833378128400e-01
1.410224329363741758e+00 7.932791968696670359e+00 -5.271671321416855349e-01
7.199626390872832182e+00 7.521490908887673577e+00 -1.137144263807865485e-02
4.622287224443241804e+00 5.660532593559296499e-01 -9.401734372515616611e-01
4.266160314331696846e+00 5.213063288636066162e+00 3.260612183731792513e-02
6.816551563324525276e+00 8.617185391016800367e+00 4.928801785301817340e-02
8.235549280836039543e+00 3.128476331432285651e+00 -7.321668577449027548e-01
3.788924532793473965e+00 9.823095239881412866e+00 -9.182742478490251159e-01
9.868563696638194216e+00 2.240786832966005448e+00 -1.002449054329806355e+00
5.206821165169478682e+00 8.193431924741529926e+00 4.880937443201949222e-02
8.758451581472920466e+00 9.261562785014220367e+00 7.480808116802739605e-03
1.147402582436936047e+00 7.920936703954938318e-01 -7.937334763497858603e-01
5.481243349804745257e+00 9.136419736085247933e+00 6.808251682007471217e-02
2.410284555263904060e+00 5.312981887755819699e+00 3.400163673882783399e-02
