# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_1_2 fut_util_1_3 fut_util_1_4 fut_util_2_1 fut_util_2_2 fut_util_2_3 fut_util_2_4 fut_util_3_1 fut_util_3_2 fut_util_3_3 fut_util_3_4 fut_util_4_1 fut_util_4_2 fut_util_4_3 fut_util_4_4 mu_2_2 mu_3_2 mu_4_2 mu_3_3 mu_4_3 mu_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
1.424079325515552910e+02 1.207612844698496275e+02 1.246353893783621203e+02 1.137387439747549109e+02 3.000000000000000000e+00 1.566848960780897748e-01 5.200014643995026775e-01 2.493368327756677161e+00 1.486354510209728910e-04 2.160638974117410349e-01 6.257604103497473869e-01 3.952908915368298359e-01 2.323575750971297316e-01 8.339185561467220564e-01 1.059537132978805696e+00 8.990727662634624417e-01 8.561834429099187682e-01 1.607040197746508454e+02 9.338654111588446938e+01 1.227397035342923317e+02 1.047262519426800651e+02 1.516652274842502095e+02 1.173728570738417432e+02 1.022717318334861858e+02 9.774559532165356757e+01 1.491056917419227545e+02 1.357688302477034483e+02 1.335634468144360483e+02 1.017801245948381279e+02 1.243599820698125740e+02 1.253760023503333798e+02 1.273125371534963364e+02 1.211661111243771245e+02 1.385960783870164637e+00 6.605285747092131121e-01 6.957531936214539359e-01 1.200334902841426299e+00 4.530572149361373202e-01 1.398116769926000647e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.243599820698125740e+02 1.253760023503333656e+02 1.273125371534963222e+02 1.211661111243771245e+02 3.000000000000000000e+00 4.366537844300149018e-01 9.344536149435794803e-01 2.638853953916450390e+00 5.541220196744238110e-05 9.282816223520405641e-02 4.507590580028972838e-01 4.775172265763456547e-01 4.269840077194079209e-01 6.834782349359596054e-01 1.047994921264912227e+00 9.620137509627431083e-01 9.966188438613925449e-01 1.190288287407525587e+02 1.198897873642736016e+02 1.244659524318944364e+02 1.148566296657735109e+02 1.243718149171989182e+02 1.278180128431901892e+02 1.207944162515296398e+02 1.127889178680256208e+02 1.301631281196031864e+02 1.246948433305997952e+02 1.274181479747238086e+02 1.142121337390620113e+02 1.171743286240449748e+02 1.175145150432700234e+02 1.206116298298878604e+02 1.175047903615671316e+02 1.268047783408225326e+00 3.506429718121583106e-01 5.583116388046984735e-01 1.089807090498718489e+00 5.632473873279634224e-01 1.243637666340567938e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.171743286240449891e+02 1.175145150432700234e+02 1.206116298298878746e+02 1.175047903615671459e+02 3.000000000000000000e+00 5.175770639153598474e-01 1.221004281186809592e+00 2.514149846643910280e+00 4.696492328889503143e-06 1.808508146987685208e-02 3.259728782611025499e-01 4.207196758428997097e-01 5.709709299215149914e-01 2.846099791298437598e-01 1.074164918878184105e+00 1.226908127575233376e+00 1.355837820408325012e+00 1.156803637399506357e+02 1.145988943635332333e+02 1.196003547946864529e+02 1.155547576396137970e+02 1.183674318543838950e+02 1.189940608410988290e+02 1.165941263318785985e+02 1.143976290982230637e+02 1.199248603998265423e+02 1.191229331596514385e+02 1.210807667048996166e+02 1.150571463494241442e+02 1.158642529048598107e+02 1.168338812938487337e+02 1.194852168498369025e+02 1.175469759212320042e+02 1.012984084311275845e+00 6.686852241560710119e-01 1.637128929875966699e-01 4.962970662304839187e-01 3.270433171675297124e-01 1.564033479270625415e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.158642529048598107e+02 1.168338812938487337e+02 1.194852168498369167e+02 1.175469759212320042e+02 3.000000000000000000e+00 5.533591665326373921e-01 1.395204211372189196e+00 2.411514121693085766e+00 1.968494764992095747e-06 9.705641723610438157e-03 2.923009132672940158e-01 4.277814445367082996e-01 6.059844549227328958e-01 2.064196104524785025e-01 1.036221033219072885e+00 1.283842054380144759e+00 1.479020008415972143e+00 1.151949992813109986e+02 1.154533180603575886e+02 1.190347206263910067e+02 1.168237368476558089e+02 1.169683729289106253e+02 1.182267193170104775e+02 1.175242968664865515e+02 1.162276591768205805e+02 1.177702071202901664e+02 1.179709279673886755e+02 1.201503618368416113e+02 1.165508638347833710e+02 1.154943172604252624e+02 1.163991136478194619e+02 1.189525581449272806e+02 1.179601647126955868e+02 9.871952506345104128e-01 7.200649651703856513e-01 9.466346154310119332e-02 3.494104699468473241e-01 2.053600291217391738e-01 1.585719755961019217e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.169683729289106253e+02 1.182267193170104775e+02 1.175242968664865657e+02 1.162276591768205662e+02 1.000000000000000000e+00 3.946627365369950180e-01 1.315503506196784578e+00 2.173821966877205636e+00 3.342501162621127096e-05 3.103978081204472605e-02 2.838949567256492390e-01 3.591911032996895070e-01 5.124829414045986020e-01 2.541696591513200598e-01 9.843712690513009012e-01 1.173365680974101544e+00 1.280250454582323005e+00 1.156554869773726892e+02 1.121813955546707291e+02 1.163310060826662635e+02 1.133248340892283750e+02 1.198413278152538908e+02 1.190019372798114290e+02 1.150679747975401739e+02 1.134128967048957719e+02 1.213085765605966628e+02 1.211220561587326898e+02 1.181839276740875846e+02 1.137222428622264658e+02 1.235579786259019670e+02 1.139809585905640574e+02 1.205151934950528414e+02 1.152318412392003779e+02 1.010812447706155082e+00 6.091798948885649434e-01 4.098676544686259970e-01 1.452306606520407550e+00 2.638833409211804870e-01 1.940966399343193816e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.235579786259019670e+02 1.139809585905640574e+02 1.205151934950528414e+02 1.152318412392003637e+02 3.000000000000000000e+00 3.155046355810029457e-01 7.586209687879121866e-01 2.572388302374093882e+00 5.184610938281862876e-06 1.089346051936870008e-01 4.092097431562858878e-01 3.789970700070042775e-01 4.045365697432756202e-01 6.160475453241828214e-01 1.008572588068789244e+00 1.034334530518135287e+00 1.157920258770750221e+00 1.334138988433657573e+02 1.018127155470093470e+02 1.209406709659786685e+02 1.106006607403940194e+02 1.329826210877026256e+02 1.176148786421116057e+02 1.079006988351177085e+02 1.056806116948530274e+02 1.346044246591583544e+02 1.275917133925666462e+02 1.280787520354445803e+02 1.076404205036652257e+02 1.225534416453129154e+02 1.236519201206054390e+02 1.253868124788171201e+02 1.218970832232968462e+02 1.224118841792404710e+00 6.839236709448380802e-01 4.217309588391894293e-01 8.266999329663228258e-01 3.781959485328132975e-01 1.517445771777435226e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.346044246591583544e+02 1.275917133925666462e+02 1.280787520354445803e+02 1.076404205036652115e+02 2.000000000000000000e+00 -6.520278901840947938e-02 2.908029644178105055e-01 2.278791457545370491e+00 5.118474921218844697e-05 2.605835826609774752e-01 5.717940382960413626e-01 2.260606849410492225e-01 2.934533263497456912e-01 7.795283171450690940e-01 1.081530479716279691e+00 7.837710880090461574e-01 9.075977396019687671e-01 1.395508895997359957e+02 1.077330250126292412e+02 1.106561885910838043e+02 9.245719544965395187e+01 1.472227991854544200e+02 1.354717517296101335e+02 1.234960380360722780e+02 8.176928900058281613e+01 1.670827740156168773e+02 1.312437579275610062e+02 1.475459373125557079e+02 9.640630116133134209e+01 1.431923385623834690e+02 1.111927095194737660e+02 1.172237146750008208e+02 1.088625985512080803e+02 2.386634912820558618e+00 7.054372197934276612e-01 3.719527900028957168e-01 4.182651934116716319e+00 4.478738980252132684e-01 2.389423506693346688e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.670827740156168773e+02 1.312437579275610062e+02 1.475459373125557079e+02 9.640630116133134209e+01 2.000000000000000000e+00 -4.089137683053499783e-01 -1.899687198103531260e-01 2.072141183199653458e+00 1.191283410301160545e-06 3.278515520315277154e-01 5.658200741349752594e-01 3.740833826243996074e-01 4.552464238790999151e-01 7.781753351257048035e-01 1.128665453487068371e+00 8.070389049237040036e-01 9.600814073912824487e-01 1.563509502962840259e+02 1.192420042587913542e+02 1.410727835599297180e+02 1.045414992922313360e+02 1.676111172361656543e+02 1.496694605878906543e+02 1.355906334852264195e+02 1.054805137480195896e+02 1.540621802568816747e+02 1.363408781332210253e+02 1.747065500568027687e+02 1.007838309249966215e+02 1.551697718582780396e+02 1.356654946467892273e+02 1.389178504009888115e+02 1.178466191014203588e+02 2.660687355793018405e+00 9.089712856962383070e-01 4.689790118148656761e-01 1.441533859378994809e+00 4.682192700460996448e-01 2.686430380242561533e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.540621802568816747e+02 1.363408781332210253e+02 1.747065500568027687e+02 1.007838309249966358e+02 2.000000000000000000e+00 -4.615656212521418444e-01 -2.417013808282887366e-01 2.018570138324005114e+00 1.481230761817416516e-05 3.033657683660376803e-01 5.658200741349752594e-01 3.352937452512680383e-01 4.517344441539535294e-01 7.781237116387595965e-01 1.128597983982178699e+00 8.070416142605157939e-01 9.600595197989287843e-01 1.480698376586218217e+02 1.161072781772555516e+02 1.467652873982742960e+02 1.034732205964491669e+02 1.741905155563927394e+02 1.525813807714573898e+02 1.278707478520219212e+02 9.953300291125948718e+01 1.650991789571920094e+02 1.337450641410372043e+02 1.822506815788435119e+02 9.537962071586584045e+01 1.578171418351113857e+02 1.336844167560769847e+02 1.363305151446906507e+02 1.160838659738693224e+02 2.660481803607363638e+00 9.088578812095481352e-01 4.690142910610314297e-01 1.441471744096551877e+00 4.683239251448299001e-01 2.686285508151320833e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.480698376586218217e+02 1.161072781772555516e+02 1.467652873982742960e+02 1.034732205964491669e+02 0.000000000000000000e+00 -7.094513835679223668e-01 -2.724774750129542733e-01 1.553574707877109606e+00 5.667298140958492873e-05 4.206364653445487933e-01 3.558632456670272615e-01 3.378840368819328588e-01 3.760578917322617842e-01 1.006363947855033691e+00 8.578965801406079894e-01 7.770152638141846202e-01 9.244733801439328769e-01 1.779499729960415095e+02 9.641803529210552881e+01 1.080283351076544847e+02 9.576994154594656550e+01 1.396789189398853352e+02 1.200522120658923342e+02 1.095543944429082330e+02 1.032443299712251843e+02 1.469826521005415429e+02 1.259449375176210566e+02 1.403391213040590344e+02 1.066114841839136318e+02 1.524028462084976923e+02 1.409462886082880573e+02 1.414945994242536358e+02 1.238745045089446535e+02 1.210618197155816089e+00 2.953402748688081836e+00 6.695291836193127955e-01 1.240443753854031383e+00 8.823665149371315852e-01 1.225935592511016026e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.779499729960415095e+02 9.641803529210552881e+01 1.080283351076544704e+02 9.576994154594656550e+01 0.000000000000000000e+00 -8.261604508895202814e-01 -4.157109032484075373e-01 1.463390001469367263e+00 4.259234997866168039e-05 5.748253810898171778e-01 3.655164587089861361e-01 3.378843323976123414e-01 4.050704625498052769e-01 1.007957734074462541e+00 8.584360818373613089e-01 7.753196507806444648e-01 9.250021208138308193e-01 1.915111631269864176e+02 9.096660008481050852e+01 8.951590222048430689e+01 8.586088246195082263e+01 1.524832843512503189e+02 1.136555389813041330e+02 9.986951307477940531e+01 1.013873173342749823e+02 1.603394965945815613e+02 1.387288478695066658e+02 1.300100403844256221e+02 1.038702171967089498e+02 1.553919541736474343e+02 1.388218844704083779e+02 1.333871937334326958e+02 1.255751362602151744e+02 1.208000889876150508e+00 2.956146514341203790e+00 6.680367778527823708e-01 1.240114574371823819e+00 8.862236421962734756e-01 1.224968698869071559e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.915111631269864176e+02 9.096660008481050852e+01 8.951590222048430689e+01 8.586088246195082263e+01 0.000000000000000000e+00 -9.761459039589704956e-01 -5.658460467566782670e-01 1.313554238838737565e+00 1.953622449225442725e-05 8.144444702622664067e-01 3.725099364843596494e-01 3.378840368819328588e-01 3.869245805819802042e-01 1.015059468998428249e+00 8.541191948564839098e-01 7.722801401211926153e-01 9.216134390846961733e-01 2.014326221301685962e+02 8.374202619949021198e+01 8.628478478362889348e+01 8.465004165917081025e+01 1.524233330775279001e+02 1.086940773472222901e+02 9.894655842384017319e+01 9.351222716190652307e+01 1.367193566951796697e+02 1.180955108007908478e+02 1.301805709619931690e+02 9.434062949279950772e+01 1.643777873130277385e+02 1.363536313373226392e+02 1.334694420456555122e+02 1.210486999150911629e+02 1.208204076260133375e+00 2.947632708335381047e+00 6.661652410699282489e-01 1.237607290039129948e+00 8.900167074759999242e-01 1.225997089663758643e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.014326221301685962e+02 8.374202619949021198e+01 8.628478478362889348e+01 8.465004165917081025e+01 0.000000000000000000e+00 -1.037074563249046788e+00 -6.118456045941540467e-01 1.237696478096060426e+00 1.350285597196932035e-05 8.989056311974921165e-01 3.470081134403500411e-01 3.378840368819328588e-01 3.587746952923062116e-01 1.027469625536079567e+00 8.482262262718036627e-01 7.669377627054986268e-01 9.153101740990015056e-01 2.097711217955433369e+02 7.725752558280230176e+01 8.010105139916186090e+01 7.824199606061414158e+01 1.525128922434757328e+02 1.028850062315203360e+02 9.284892309818505396e+01 8.734604508512335030e+01 1.257657509356999554e+02 1.100325742149874344e+02 1.258412482779747705e+02 8.646844025510301890e+01 1.699785722216285819e+02 1.393049426902117318e+02 1.292753113683011463e+02 1.167479407338243504e+02 1.208229457394935258e+00 2.927238752700920266e+00 6.616518173507252021e-01 1.232469193555733922e+00 8.954359915719749541e-01 1.227728203073679580e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.699785722216285819e+02 1.393049426902117318e+02 1.292753113683011463e+02 1.167479407338243647e+02 3.000000000000000000e+00 3.790703804220729722e-02 3.010209596895048190e-01 2.474793116394909731e+00 3.876477621826939223e-05 5.465427620454511581e-01 4.559959713016447092e-01 4.435903272450468782e-01 2.822608949108373899e-01 8.571029384363689774e-01 1.064684444042815592e+00 9.532154641059262801e-01 9.480418042299431081e-01 1.782804978482579656e+02 1.158704516805294560e+02 1.186708287097951597e+02 1.292479537945434913e+02 1.560756611872280928e+02 1.371568789073666608e+02 1.231797586209011399e+02 1.278718342678771194e+02 1.387363127350571972e+02 1.420602171223453354e+02 1.433302804727252635e+02 1.262047469223827392e+02 1.402889088485845548e+02 1.370908512716511893e+02 1.386780355759808003e+02 1.437067911385100558e+02 1.305982366444230269e+00 6.180153488405266682e-01 5.936923723391742680e-01 1.130356916805981715e+00 5.016427828611647044e-01 1.475460103493114294e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.387363127350571972e+02 1.420602171223453354e+02 1.433302804727252635e+02 1.262047469223827534e+02 2.000000000000000000e+00 1.187468237567328444e-01 5.516384658475941283e-01 2.385855181665871960e+00 2.903454936052161551e-05 6.959712476267707060e-02 5.522489383717341660e-01 4.406304381507579193e-01 1.244247641255509657e-01 7.031579216572354518e-01 1.111205558316441966e+00 9.546580318612748473e-01 8.343627656320660169e-01 1.332762840705689484e+02 1.327882739920038944e+02 1.434057684819377414e+02 1.144048324975625945e+02 1.667270825822360223e+02 1.517154834413177014e+02 1.214757422670848399e+02 1.045382087076041984e+02 1.497891263648643587e+02 1.231179609453063506e+02 1.575764509090859633e+02 1.058764577750107350e+02 1.316114513846159468e+02 1.173367631550372323e+02 1.217417313517465232e+02 1.159765026994286217e+02 2.014197650282250507e+00 5.102460218938137393e-01 3.486445935030645371e-01 1.317671345516405523e+00 3.743334861455944740e-01 2.169959204532561081e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
