# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_1_2 fut_util_1_3 fut_util_1_4 fut_util_2_1 fut_util_2_2 fut_util_2_3 fut_util_2_4 fut_util_3_1 fut_util_3_2 fut_util_3_3 fut_util_3_4 fut_util_4_1 fut_util_4_2 fut_util_4_3 fut_util_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
1.423869874497038666e+02 1.345247597657806296e+02 1.497654076828466430e+02 8.762842180319964314e+01 2.000000000000000000e+00 -8.718957284667141483e-01 -4.468375046967811293e-01 1.403046047763352844e+00 5.611108313618227462e-07 2.251377408156522986e-01 3.918244381257272591e-01 0.000000000000000000e+00 4.676833500735669835e-01 7.503665722199993615e-01 9.196709814885490886e-01 1.139082864268276651e+00 9.582490570129947871e-01 1.466049044806452741e+02 1.308322912428343727e+02 1.577449543461025314e+02 6.300126280514378152e+01 1.440109332997968750e+02 1.500610980254763263e+02 1.586222137775073406e+02 6.536646516498653625e+01 1.347215290717779510e+02 1.145975285821891845e+02 1.963613983294736727e+02 6.952901327236116913e+01 1.362409239769918656e+02 1.237671025892736338e+02 1.554770021801113273e+02 7.862811184669145348e+01 3.952450904172748469e-01 1.800724491796919513e-01 3.093700495924845114e-10 8.097662675824565781e+00 3.500878609043969192e-01 7.309882110316721915e-02 5.808497753437848132e+00 4.785427962147943866e-03
1.362409239769918656e+02 1.237671025892736338e+02 1.554770021801113273e+02 7.862811184669145348e+01 3.000000000000000000e+00 -8.855053497337589397e-01 -2.260839625389158281e-01 1.155073263071398237e+00 9.019927270440644175e-06 2.499096183810639860e-01 4.483114258120856066e-01 5.076703054873312748e-01 4.991803705220062004e-01 7.850547426289785635e-01 8.947750114355395024e-01 7.726315255255622461e-01 1.029035411472842165e+00 1.390777950608455740e+02 1.291116505263592842e+02 1.403924817076584475e+02 5.316608881841148104e+01 1.377511094765930579e+02 1.536109252612603768e+02 1.334456357244366700e+02 4.903081244002824945e+01 1.422602404171230148e+02 1.261787110781673960e+02 1.866520907721857441e+02 5.243681362257719769e+01 1.498402761229653208e+02 1.347835763017615420e+02 1.643621396890562778e+02 5.876106881376747282e+01 2.506532782726125785e-01 1.114613004522796019e-01 1.626094585045421981e-01 4.978086049472935315e+00 3.613856857798801170e-01 1.134768890482293235e+00 1.428838783521431566e+00 4.394037568714506854e-03
1.498402761229653208e+02 1.347835763017615420e+02 1.643621396890562778e+02 5.876106881376747282e+01 3.000000000000000000e+00 -1.259851038644727028e+00 -5.196371246840802982e-01 6.999350473946264195e-01 3.502059065584035944e-05 2.660585415577015889e-01 2.193193926529928284e-01 1.067247225103115094e-01 4.991803705220062004e-01 6.052823219410609079e-01 7.736901856159412727e-01 6.673009526036222105e-01 8.087683203598012849e-01 1.412802620176507844e+02 1.344157966458785438e+02 1.502696257429805371e+02 3.403656746165597724e+01 1.366104714292118274e+02 1.649302014868475226e+02 1.407762780165805907e+02 3.296511195900946944e+01 1.272753454360980356e+02 1.283684060866758614e+02 1.999439143492678852e+02 3.282704627258001295e+01 1.121060989475168839e+02 1.925123529215287306e+02 2.070227890608038592e+02 3.795543436165231554e+01 1.951996045248812761e-01 8.680198389143296833e-02 1.266342983643803100e-01 4.582197727306592583e+00 2.814339528600420803e-01 8.837165020443807917e-01 1.112727377560023712e+00 3.421916116963099903e-03
1.121060989475168697e+02 1.925123529215287306e+02 2.070227890608038308e+02 3.795543436165231554e+01 3.000000000000000000e+00 -9.709186644271730060e-01 -4.600209409753381329e-01 1.218183612120992354e+00 1.744044914124589488e-04 3.341387250709015322e-01 4.576708393325873425e-01 8.678707009687072205e-01 4.991803705220062004e-01 7.880333946935730305e-01 8.889971887591758826e-01 7.748577965593499428e-01 1.038975473851296849e+00 1.611228651255515558e+02 1.273725437608646587e+02 1.167263275460938132e+02 9.817423495081860096e+01 1.423260225284726062e+02 1.594523747230921344e+02 1.146774314031604831e+02 9.714561509773260184e+01 1.415860738226416231e+02 1.329248003389060955e+02 1.563703605455045533e+02 9.243563885476859809e+01 1.445797861048379502e+02 1.459650780853474146e+02 1.311834875728758050e+02 1.092685411574840941e+02 2.530687614622493808e-01 1.125354252304434227e-01 1.641764853386199208e-01 5.019847638657765287e+00 3.648682695924002073e-01 1.145704375555114174e+00 1.442608146887852882e+00 4.436381809587383769e-03
1.445797861048379502e+02 1.459650780853474146e+02 1.311834875728758050e+02 1.092685411574840941e+02 3.000000000000000000e+00 -2.003004132383974234e-01 5.429275270836165790e-01 1.756471646439588863e+00 3.118927593589673362e-05 4.469995573956919155e-01 4.265065039219609888e-01 1.717911831774985854e-01 4.991803705220062004e-01 7.513427053496318786e-01 9.806210206695762377e-01 7.856522324444030758e-01 9.571960186502503909e-01 1.514564133184552190e+02 1.425112800176878807e+02 1.281166311551600927e+02 9.892355951771568812e+01 1.474230374384181346e+02 1.549953349378685061e+02 1.272678091725205149e+02 9.608813885137992372e+01 1.518592298304044732e+02 1.319504023528406265e+02 1.416395058683557693e+02 1.025322850764236335e+02 1.382808234178727957e+02 1.315415496778997806e+02 1.106309590254492434e+02 1.017494926516319964e+02 2.088380778421149442e-01 9.286678355114071082e-02 1.354820012441494137e-01 4.142492047400661903e+00 3.010975659222950296e-01 9.454612184598899516e-01 1.190472938625953603e+00 3.661002821267478075e-03
1.382808234178727957e+02 1.315415496778997806e+02 1.106309590254492576e+02 1.017494926516319964e+02 3.000000000000000000e+00 -1.580888546765608638e-01 6.816208094737525869e-01 1.702201481173125863e+00 1.627086573161759780e-05 1.120971043691546681e-01 2.284893563877417877e-01 4.049137436382991423e-02 4.463957123885336498e-01 5.856993123382477906e-01 8.131057889575898923e-01 8.117762464146904833e-01 5.865822434294531984e-01 1.450238371843079221e+02 1.318524302985109955e+02 1.064513461099781040e+02 9.111477254069244225e+01 1.375117900969473510e+02 1.419226236604748692e+02 1.044404880872008761e+02 8.246562012005935571e+01 1.284184762565344613e+02 1.252184935849210632e+02 1.165303156050947138e+02 9.648517107584650887e+01 1.116676333938598020e+02 1.093857121830253476e+02 7.780842832130437614e+01 9.860415558689624049e+01 1.382804607757689430e-01 6.149099701024514364e-02 8.970836455730364645e-02 2.742917934551420522e+00 1.993693419533826561e-01 6.260295741329308106e-01 7.882621232796580557e-01 2.424103699177672291e-03
1.116676333938598020e+02 1.093857121830253476e+02 7.780842832130437614e+01 9.860415558689624049e+01 3.000000000000000000e+00 -2.934737947245746881e-03 8.701050133995017477e-01 1.824025510706007047e+00 1.656695657563324572e-05 1.255674405892679701e-01 5.924982341208339109e-01 8.118256701553740184e-02 5.159645264105782170e-01 7.630845378067613316e-01 1.351318083118443703e+00 6.061971738364109186e-01 1.113761765736726916e+00 1.266316646328068600e+02 1.040042602032153525e+02 5.711100497636991236e+01 9.766780918838716730e+01 1.140623711136351233e+02 1.064791499462540827e+02 5.899109138892760029e+01 9.834609445428456809e+01 1.178822338605722564e+02 1.134644178188855221e+02 6.130585272395597229e+01 9.874645787664981356e+01 1.204464757490259927e+02 1.210783263999067287e+02 7.657513676747453246e+01 1.078561868973541209e+02 9.442203145620418903e-02 4.198789056242942241e-02 6.125559382999389013e-02 1.872946344321356982e+00 1.361353453099265753e-01 4.274717035919274322e-01 5.382489369184266792e-01 1.655250455869030062e-03
1.204464757490259927e+02 1.210783263999067287e+02 7.657513676747453246e+01 1.078561868973541209e+02 3.000000000000000000e+00 9.572308127301076830e-02 9.121546459285226893e-01 1.979291516617498914e+00 1.340434164739915212e-05 9.452922054442404465e-02 4.388029416576794128e-01 7.935951366435482768e-02 5.254589537822468293e-01 6.245280583891706927e-01 1.005827154971096205e+00 5.565336904945241692e-01 1.315198872287582921e+00 1.365460977056413867e+02 1.154884951596997666e+02 5.267522927318983506e+01 1.095177091289282174e+02 1.217869264073025590e+02 1.208617572154312825e+02 4.842018742814578758e+01 1.093258498579150597e+02 1.209285843589544953e+02 1.205941732674950657e+02 5.833170241548358348e+01 1.058151928844490897e+02 1.296442505816370954e+02 1.310199448807998408e+02 1.197047053243239958e+02 1.262203015527135364e+02 1.293616256005546417e-01 5.752494089489353091e-02 8.392237487572883070e-02 2.566004776928592968e+00 1.865103863938244733e-01 5.856518189882201630e-01 7.374206674375152204e-01 2.267753472838440667e-03
1.296442505816370954e+02 1.310199448807998408e+02 1.197047053243240100e+02 1.262203015527135364e+02 3.000000000000000000e+00 2.852669539724763670e-01 1.184775125967062470e+00 2.085758781977890219e+00 1.479492874956713515e-06 3.682063254698010879e-01 2.606501958741568314e-01 6.145328087175043752e-01 4.695967012813034303e-01 1.075458155736391364e+00 7.350137141373787042e-01 6.199581823779038992e-01 5.185771781645864831e-01 1.324839404364863924e+02 1.287658684687324637e+02 1.082717440419597779e+02 1.238891128201147609e+02 1.306183892027619322e+02 1.311146088541048869e+02 1.083571932991120832e+02 1.200080921942295049e+02 1.265938984835456012e+02 1.209559815214373799e+02 1.150889271938445972e+02 1.200104803939778435e+02 1.330160787136372278e+02 1.288802381983001908e+02 1.276379509419440694e+02 1.305967650566389580e+02 5.661939053707497338e-02 2.517769144465538747e-02 3.673141893441510264e-02 1.123096791170625330e+00 8.163243432837040403e-02 2.563298729750712601e-01 3.227565257376241448e-01 9.925572512275520308e-04
1.330160787136372278e+02 1.288802381983001908e+02 1.276379509419440694e+02 1.305967650566389580e+02 3.000000000000000000e+00 3.632462309240187537e-01 1.278270568234703974e+00 2.148221893613333933e+00 1.534922685260192357e-06 4.049005698188718472e-01 1.548333492162310421e-01 5.475747499418569531e-01 4.484290780753504291e-01 1.230583078148110188e+00 7.281988494370741360e-01 4.736017783799453262e-01 4.593415156025957291e-01 1.358679719533954824e+02 1.230061873201026827e+02 1.203093336542297607e+02 1.297435748859215892e+02 1.337270359406343232e+02 1.254863746336603469e+02 1.221016015296115853e+02 1.290422334496489611e+02 1.365880640962845121e+02 1.291999317060991359e+02 1.247363375294348913e+02 1.272536870604697725e+02 1.378572849250947456e+02 1.318480213528712568e+02 1.335559128578052253e+02 1.348909235412169494e+02 5.062457870391977310e-02 2.251189936931970517e-02 3.284232650817307808e-02 1.004184280663161566e+00 7.298926317023989030e-02 2.291898889320090893e-01 2.885833487073892201e-01 8.874661526074315238e-04
1.365880640962845121e+02 1.291999317060991359e+02 1.247363375294348913e+02 1.272536870604697725e+02 2.000000000000000000e+00 3.744711463738730206e-01 1.186679198448862493e+00 2.262263094298883725e+00 6.809744053304388094e-08 1.363387083850160497e-01 1.312748437777505328e-01 1.660042156633081689e-01 1.881713584814532492e-01 6.152468357664903076e-01 8.485375276788174048e-01 2.860944485551490946e-01 4.075839813521128230e-01 1.438214322486081187e+02 1.213375991878108806e+02 1.159048148184294718e+02 1.275777279697163635e+02 1.339633206458903487e+02 1.234496562723419260e+02 1.149662199982478796e+02 1.263470622319388497e+02 1.286903932612264896e+02 1.194496838838736181e+02 1.163874086842990181e+02 1.221834195056932657e+02 1.377471157948087637e+02 1.301009103117037853e+02 1.254996133935657951e+02 1.324839970199166714e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.286903932612264896e+02 1.194496838838736039e+02 1.163874086842990323e+02 1.221834195056932657e+02 2.000000000000000000e+00 2.583721176616216031e-01 1.032013588671002902e+00 2.184730646652240260e+00 1.743130473340153914e-07 1.581398831240410363e-01 3.661430916612948283e-01 1.625802789435071560e-01 1.440224134369166409e+00 5.533398567990048811e-01 6.054419457853579267e-01 4.819536125992300857e-01 2.159795871259466704e+00 1.354960520894012461e+02 1.132930292808232338e+02 1.075659777703292974e+02 1.223179732416601837e+02 1.256797578080316953e+02 1.147480218962491421e+02 1.073073488488751650e+02 1.208609687210102663e+02 1.167979077868419182e+02 1.150760777657802265e+02 1.089058120737858246e+02 1.178028367382109565e+02 1.208384798986817401e+02 1.188007428742175193e+02 1.177063542841475794e+02 1.258438620363957483e+02 6.257535368783048724e-02 2.850913893695983942e-02 4.897958442169443453e-11 1.282025047870156920e+00 5.542604386251439447e-02 1.157303327883516843e-02 9.196035830102635700e-01 7.576307828719962018e-04
1.167979077868419182e+02 1.150760777657802265e+02 1.089058120737858104e+02 1.178028367382109565e+02 2.000000000000000000e+00 1.656700343650996388e-01 9.203216488327841116e-01 2.111018419897415122e+00 3.137540145462929095e-07 1.402855163184062448e-01 1.555556443388928789e-01 0.000000000000000000e+00 6.856752274523919555e-01 5.353305058888921941e-01 6.641997252576334887e-01 3.135587430951878307e-01 1.190641683423559360e+00 1.214344889402809287e+02 1.138077668030280023e+02 1.042459062089192088e+02 1.167923281254707604e+02 1.172732209897360462e+02 1.167493229397606314e+02 1.021957823732126087e+02 1.157137663317673457e+02 1.158074730237893419e+02 1.165217450946962146e+02 1.076960292653684377e+02 1.152133474116869962e+02 1.192179254421445336e+02 1.188180243925824584e+02 1.226429043858378520e+02 1.199588566816880046e+02 9.347893057947639917e-02 4.258871364696282386e-02 7.316873021298026185e-11 1.915168247371866750e+00 8.279884972550113909e-02 1.728851234086324282e-02 1.373760665032617290e+00 1.131795686050167090e-03
1.158074730237893419e+02 1.165217450946962288e+02 1.076960292653684519e+02 1.152133474116869962e+02 2.000000000000000000e+00 9.677687898747211470e-02 8.782163849028972180e-01 2.015337373072047189e+00 3.607367583022815794e-07 1.566809023761253084e-01 1.675551677973642073e-01 0.000000000000000000e+00 5.624065719894107973e-01 6.281407735808960391e-01 6.980880546569920853e-01 2.349097454219666314e-01 9.083776737841505744e-01 1.201849923620672769e+02 1.141358905322214099e+02 1.032135111963303160e+02 1.149926135197746930e+02 1.166963833942388078e+02 1.177064794522859614e+02 1.007304087078550481e+02 1.138202396450210188e+02 1.164428047084181941e+02 1.169343590397226791e+02 1.062175146871467746e+02 1.147840081379598161e+02 1.176796894939790974e+02 1.174874501847147599e+02 1.202764304380143869e+02 1.179432595512567303e+02 7.864822467275275897e-02 3.583188958908534866e-02 6.156029703311025835e-11 1.611321200100306550e+00 6.966256990199518051e-02 1.454563926237804374e-02 1.155809515152808054e+00 9.522329882074448155e-04
1.164428047084181941e+02 1.169343590397226791e+02 1.062175146871467746e+02 1.147840081379598303e+02 2.000000000000000000e+00 3.823645987415535963e-02 8.323401895470193823e-01 1.944132730201291626e+00 4.126078142048133589e-07 1.817630159690817315e-01 1.824367770039624082e-01 0.000000000000000000e+00 5.500536520737987489e-01 7.099747760929767670e-01 7.276305570595056338e-01 1.767961891702973798e-01 7.652891668138656067e-01 1.207329274017367879e+02 1.137478308093041477e+02 1.008549773433201580e+02 1.148025025281790477e+02 1.169474400512363559e+02 1.177168572548944070e+02 9.803179263816107891e+01 1.135550545451438609e+02 1.163024374401911274e+02 1.170108985428972375e+02 1.039348786889009517e+02 1.145201285963836000e+02 1.181268186305309911e+02 1.178759663294742950e+02 1.199238308356690084e+02 1.183024193386650467e+02 7.607884317168442379e-02 3.466128726917572928e-02 5.954916596110864352e-11 1.558680483783476456e+00 6.738674334432750990e-02 1.407044358443929923e-02 1.118050041250488569e+00 9.211242144900749513e-04
1.163024374401911132e+02 1.170108985428972375e+02 1.039348786889009375e+02 1.145201285963836000e+02 2.000000000000000000e+00 -4.430187969538113002e-02 7.766555364065212963e-01 1.834740704202716621e+00 4.344721986123624473e-07 2.166843859167653097e-01 1.904682984981392602e-01 0.000000000000000000e+00 4.925994055599002275e-01 8.151878597660252579e-01 7.681657198539806330e-01 1.621512953486006214e-01 5.345846544253390897e-01 1.214913474178554367e+02 1.133645955352587151e+02 9.930846130012186279e+01 1.140024416426408607e+02 1.174192234920460578e+02 1.181563636982557881e+02 9.597000343140220480e+01 1.128695882813217111e+02 1.167452756972169965e+02 1.178270108368154325e+02 1.032861502562553255e+02 1.137608785249351655e+02 1.191038921605218235e+02 1.189764957792452265e+02 1.216037792943068609e+02 1.183812900590751127e+02 7.818890244842266468e-02 3.562262379450443356e-02 6.120077191119454768e-11 1.601910744354953176e+00 6.925572579720742916e-02 1.446068966042388972e-02 1.149059343745730821e+00 9.466717466656570951e-04
1.167452756972170107e+02 1.178270108368154183e+02 1.032861502562553397e+02 1.137608785249351655e+02 2.000000000000000000e+00 -7.454072386060217603e-02 7.427461567509806573e-01 1.808172395527815279e+00 4.241336343116145544e-07 2.242345352744887776e-01 2.157828373290723023e-01 0.000000000000000000e+00 4.926279805922416655e-01 8.365088011955791325e-01 7.929553202526440359e-01 1.749030943316218778e-01 5.097710893418972988e-01 1.221079200574285721e+02 1.137096211546145668e+02 9.943082283626547735e+01 1.134376141613899449e+02 1.179527140048160163e+02 1.188403599948638174e+02 9.604843310245215093e+01 1.122181783032461624e+02 1.168995018255688052e+02 1.180998205085801516e+02 1.038150731101262494e+02 1.131299332033076013e+02 1.193385509492384386e+02 1.190600832841624879e+02 1.211758063846229163e+02 1.179952301764812290e+02 8.697019099943589793e-02 3.962335188619759557e-02 6.807414678753129276e-11 1.781819146169667301e+00 7.703374151288336358e-02 1.608474991166706711e-02 1.278108624957067896e+00 1.052991154027253492e-03
